no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,market_segment_type_Aviation,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled,room_type_reserved,total_nights,total_people,price_per_person,is_family,stay_duration_flag,lead_time_category_8-30j,lead_time_category_31-90j,lead_time_category_91-180j,lead_time_category_181j+,meal_plan_selected
2,0,0,2,0,154,2018,8,24,0,0,0,100.8,0,0,0,0,0,1,0,1,2,2,50.4,0,0,0,0,1,0,1
1,0,0,2,0,257,2017,7,1,0,0,0,80.0,0,0,0,0,1,0,1,1,2,1,80.0,0,0,0,0,0,1,1
1,0,0,2,0,17,2017,10,1,0,0,0,73.88,3,0,0,0,0,1,1,1,2,1,73.88,0,0,1,0,0,0,1
2,0,1,0,0,49,2018,7,11,0,0,0,93.15,0,0,0,0,0,1,0,1,1,2,46.575,0,0,0,1,0,0,0
1,0,1,1,0,4,2018,1,2,0,0,0,97.0,2,0,0,0,0,1,1,1,2,1,97.0,0,0,0,0,0,0,1
2,2,0,3,0,140,2018,12,27,0,0,0,140.98,0,0,0,0,0,1,0,6,3,4,35.245,1,0,0,0,1,0,1
2,0,1,3,0,21,2018,10,10,0,0,0,164.0,2,0,0,0,0,1,1,4,4,2,82.0,0,0,1,0,0,0,1
2,0,0,2,0,76,2018,11,11,0,0,0,79.2,1,0,0,0,0,1,1,1,2,2,39.6,0,0,0,1,0,0,0
2,0,2,1,0,34,2017,11,1,0,0,0,60.0,0,0,0,0,1,0,1,4,3,2,30.0,0,0,0,1,0,0,1
2,0,2,2,0,256,2018,8,7,0,0,0,96.25,1,0,0,0,0,1,1,2,4,2,48.125,0,0,0,0,0,1,1
2,0,2,1,1,19,2017,12,5,0,0,0,122.0,1,0,0,0,0,1,1,1,3,2,61.0,0,0,1,0,0,0,1
2,0,0,1,0,115,2018,10,13,0,0,0,108.0,0,0,0,0,0,1,0,1,1,2,54.0,0,0,0,0,1,0,0
2,1,2,1,0,82,2018,8,7,0,0,0,134.1,1,0,0,0,0,1,0,1,3,3,44.7,1,0,0,1,0,0,1
3,0,0,2,0,141,2018,9,23,0,0,0,163.8,1,0,0,0,0,1,1,4,2,3,54.6,0,0,0,0,1,0,1
2,0,1,0,0,21,2018,9,12,0,0,0,89.0,2,0,0,0,0,1,1,1,1,2,44.5,0,0,1,0,0,0,0
2,0,0,1,0,27,2018,5,18,0,0,0,156.0,0,0,0,0,0,1,1,4,1,2,78.0,0,0,1,0,0,0,1
2,0,0,4,1,78,2018,7,12,0,0,0,114.3,2,0,0,0,0,1,1,1,4,2,57.15,0,0,0,1,0,0,1
1,0,0,1,0,0,2017,8,26,0,0,0,132.40153846153845,1,0,0,0,0,1,1,5,1,1,132.40153846153845,0,0,0,0,0,0,1
2,0,1,2,1,121,2018,5,16,0,0,0,123.3,1,0,0,0,0,1,1,4,3,2,61.65,0,0,0,0,1,0,1
2,0,0,4,0,3,2018,12,21,0,0,0,67.57,1,0,0,0,0,1,1,1,4,2,33.785,0,0,0,0,0,0,0
2,0,1,3,0,28,2018,10,3,0,0,0,133.75,1,0,0,0,0,1,1,1,4,2,66.875,0,0,1,0,0,0,1
2,0,2,3,0,23,2018,3,5,0,0,0,65.75,0,0,0,0,1,0,1,1,5,2,32.875,0,0,1,0,0,0,1
2,2,2,4,0,50,2018,5,14,0,0,0,241.59,0,0,0,0,0,1,0,2,6,4,60.3975,1,0,0,1,0,0,1
1,0,0,3,0,71,2018,6,14,0,0,0,120.0,0,0,0,0,1,0,1,1,3,1,120.0,0,0,0,1,0,0,1
2,0,1,1,0,130,2018,5,30,0,0,0,116.1,1,0,0,0,0,1,1,1,2,2,58.05,0,0,0,0,1,0,0
2,0,1,2,0,83,2018,6,3,0,0,0,123.9,0,0,0,0,0,1,1,1,3,2,61.95,0,0,0,1,0,0,1
1,0,0,1,0,25,2018,9,9,0,0,0,106.2,0,0,0,0,0,1,0,1,1,1,106.2,0,0,1,0,0,0,0
2,0,1,0,0,54,2018,9,18,0,0,0,125.1,1,0,0,0,0,1,1,1,1,2,62.55,0,0,0,1,0,0,0
2,0,0,2,0,0,2018,5,31,0,0,0,105.75,1,0,0,0,0,1,1,1,2,2,52.875,0,0,0,0,0,0,1
2,0,0,2,0,301,2018,11,18,0,0,0,52.0,0,0,0,0,1,0,0,1,2,2,26.0,0,0,0,0,0,1,1
2,0,2,1,0,180,2018,10,1,0,0,0,108.9,0,0,0,0,0,1,0,1,3,2,54.45,0,0,0,0,1,0,1
2,0,0,1,0,72,2017,9,18,0,0,0,108.0,0,0,0,0,1,0,1,1,1,2,54.0,0,0,0,1,0,0,1
2,0,0,1,0,256,2018,6,15,0,0,0,115.0,1,0,0,0,1,0,0,1,1,2,57.5,0,0,0,0,0,1,1
2,0,0,2,0,74,2017,9,18,0,0,0,101.5,0,0,0,0,1,0,1,1,2,2,50.75,0,0,0,1,0,0,1
1,0,0,2,0,0,2018,6,24,0,0,0,97.2727575083911,0,0,0,0,0,1,1,1,2,1,97.2727575083911,0,0,0,0,0,0,1
2,0,2,3,0,67,2018,3,10,0,0,0,63.75,1,0,0,0,0,1,1,1,5,2,31.875,0,0,0,1,0,0,0
2,0,1,1,0,151,2018,7,11,0,0,0,63.75,1,0,0,0,1,0,0,1,2,2,31.875,0,0,0,0,1,0,0
2,0,0,3,0,50,2018,1,14,0,0,0,52.0,2,0,0,0,1,0,1,1,3,2,26.0,0,0,0,1,0,0,1
2,0,0,3,0,105,2018,10,12,0,0,0,75.0,0,0,0,0,1,0,1,1,3,2,37.5,0,0,0,0,1,0,1
2,0,0,2,0,68,2017,9,29,0,0,0,65.0,0,0,0,0,1,0,1,1,2,2,32.5,0,0,0,1,0,0,1
2,0,1,2,0,102,2018,4,4,0,0,0,96.3,0,0,0,0,0,1,1,4,3,2,48.15,0,0,0,0,1,0,1
3,0,1,3,0,35,2018,9,5,0,0,0,118.8,0,0,0,0,0,1,1,1,4,3,39.6,0,0,0,1,0,0,1
1,0,0,3,0,287,2018,9,29,0,0,0,100.8,2,0,0,0,0,1,0,1,3,1,100.8,0,0,0,0,0,1,1
1,0,2,0,0,3,2017,9,27,1,0,1,65.0,0,0,0,1,0,0,1,1,2,1,65.0,0,0,0,0,0,0,1
2,0,0,1,0,0,2018,9,27,0,0,0,100.37,0,0,0,0,0,1,1,1,1,2,50.185,0,0,0,0,0,0,0
2,0,0,3,0,34,2017,10,7,0,0,0,100.2,0,0,0,0,0,1,1,1,3,2,50.1,0,0,0,1,0,0,1
1,0,0,1,0,0,2017,10,7,0,0,0,119.35,0,0,0,0,0,1,1,4,1,1,119.35,0,0,0,0,0,0,1
2,0,1,2,0,6,2017,10,30,0,0,0,87.27,1,0,0,0,0,1,1,1,3,2,43.635,0,0,0,0,0,0,1
2,0,1,5,0,41,2018,12,27,0,0,0,70.0,1,0,0,0,1,0,1,1,6,2,35.0,0,0,0,1,0,0,1
2,0,0,3,0,58,2018,2,4,0,0,0,53.97,1,0,0,0,0,1,1,1,3,2,26.985,0,0,0,1,0,0,0
2,2,1,3,0,42,2018,4,25,0,0,0,175.28,0,0,0,0,0,1,0,6,4,4,43.82,1,0,0,1,0,0,1
2,0,1,4,0,51,2018,11,2,0,0,0,88.0,0,0,0,0,0,1,0,1,5,2,44.0,0,0,0,1,0,0,0
2,0,2,2,0,51,2018,5,13,0,0,0,140.4,0,0,0,0,0,1,0,4,4,2,70.2,0,0,0,1,0,0,1
2,2,2,5,0,101,2018,10,23,0,0,0,222.17,0,0,0,0,0,1,0,6,7,4,55.5425,1,0,0,0,1,0,1
2,1,1,4,0,63,2017,11,9,0,0,0,91.63,2,0,0,0,0,1,0,1,5,3,30.543333333333333,1,0,0,1,0,0,1
1,0,0,2,0,32,2017,11,20,0,0,0,73.0,1,0,0,0,1,0,1,1,2,1,73.0,0,0,0,1,0,0,1
1,0,2,1,0,14,2017,9,26,0,0,0,200.0,0,0,0,0,0,1,1,1,3,1,200.0,0,0,1,0,0,0,0
2,0,0,1,0,71,2018,11,3,0,0,0,79.2,2,0,0,0,0,1,1,1,1,2,39.6,0,0,0,1,0,0,0
2,0,2,5,0,14,2018,12,28,0,0,0,98.11,1,0,0,0,0,1,1,1,7,2,49.055,0,0,1,0,0,0,0
0,2,2,2,0,125,2018,10,9,0,0,0,110.7,4,0,0,0,0,1,1,2,4,2,55.35,1,0,0,0,1,0,1
1,0,0,3,0,7,2017,12,29,0,0,0,65.0,0,0,0,0,1,0,1,1,3,1,65.0,0,0,0,0,0,0,1
2,0,0,2,0,27,2017,9,30,0,0,0,108.0,0,0,0,0,1,0,1,1,2,2,54.0,0,0,1,0,0,0,1
2,0,1,1,0,1,2018,2,13,0,0,0,91.0,0,0,0,0,0,1,1,1,2,2,45.5,0,0,0,0,0,0,1
1,0,0,2,0,71,2017,9,9,0,0,0,90.0,0,0,0,1,0,0,1,1,2,1,90.0,0,0,0,1,0,0,1
2,0,2,2,0,25,2018,3,26,0,0,0,136.0,0,0,0,0,0,1,1,1,4,2,68.0,0,0,1,0,0,0,1
1,0,0,1,0,4,2018,10,25,0,0,0,95.0,0,1,0,0,0,0,1,1,1,1,95.0,0,0,0,0,0,0,1
2,0,2,2,0,107,2018,11,6,0,0,0,117.28,0,0,0,0,0,1,1,4,4,2,58.64,0,0,0,0,1,0,1
1,0,0,1,0,9,2017,10,30,0,0,0,95.0,0,0,0,0,1,0,1,1,1,1,95.0,0,0,1,0,0,0,1
2,0,1,2,0,264,2018,7,4,0,0,0,95.4,1,0,0,0,0,1,0,1,3,2,47.7,0,0,0,0,0,1,1
2,0,2,1,0,122,2018,3,27,0,0,0,107.0,1,0,0,0,1,0,1,1,3,2,53.5,0,0,0,0,1,0,1
2,0,2,0,0,146,2018,4,24,0,0,0,95.0,0,0,0,0,1,0,0,1,2,2,47.5,0,0,0,0,1,0,1
2,2,2,4,0,128,2018,7,1,0,0,0,163.2,2,0,0,0,0,1,1,6,6,4,40.8,1,0,0,0,1,0,1
2,0,0,2,0,122,2018,4,15,0,0,0,85.0,0,0,0,0,1,0,1,1,2,2,42.5,0,0,0,0,1,0,1
2,2,0,1,0,1,2017,9,24,0,0,0,215.0,2,0,0,0,0,1,1,6,1,4,53.75,1,0,0,0,0,0,1
2,0,0,2,0,30,2018,6,2,0,0,0,140.0,0,0,0,0,1,0,1,1,2,2,70.0,0,0,1,0,0,0,1
2,0,0,1,0,1,2018,10,6,0,0,0,108.04,0,0,0,0,0,1,1,4,1,2,54.02,0,0,0,0,0,0,0
2,0,2,0,0,196,2018,8,21,0,0,0,139.5,0,0,0,0,0,1,0,1,2,2,69.75,0,0,0,0,0,1,1
2,0,0,1,0,33,2018,11,26,0,0,0,113.0,1,0,0,0,0,1,1,1,1,2,56.5,0,0,0,1,0,0,1
2,0,0,1,0,15,2018,12,27,0,0,0,65.0,0,0,0,0,1,0,1,1,1,2,32.5,0,0,1,0,0,0,1
1,0,0,3,0,28,2018,6,14,0,0,0,108.42,0,0,0,0,0,1,0,4,3,1,108.42,0,0,1,0,0,0,1
2,0,2,4,0,263,2018,9,29,0,0,0,100.3,0,0,0,0,0,1,0,1,6,2,50.15,0,0,0,0,0,1,1
3,0,1,2,0,143,2018,7,4,0,0,0,137.7,1,0,0,0,0,1,0,4,3,3,45.9,0,0,0,0,1,0,1
2,0,0,2,0,82,2018,6,10,0,0,0,121.5,1,0,0,0,0,1,1,1,2,2,60.75,0,0,0,1,0,0,1
1,0,1,1,0,12,2017,10,31,0,0,0,85.6,2,0,0,0,1,0,1,1,2,1,85.6,0,0,1,0,0,0,1
3,0,0,3,0,69,2018,7,27,0,0,0,137.7,2,0,0,0,0,1,1,4,3,3,45.9,0,0,0,1,0,0,1
2,0,1,1,0,180,2018,5,2,0,0,0,100.0,1,0,0,0,1,0,1,1,2,2,50.0,0,0,0,0,1,0,1
2,0,2,5,0,41,2018,12,27,0,0,0,69.29,1,0,0,0,1,0,1,1,7,2,34.645,0,0,0,1,0,0,1
2,0,1,2,0,121,2018,7,25,0,0,0,97.54,0,0,0,0,0,1,0,2,3,2,48.77,0,0,0,0,1,0,1
2,0,0,1,0,5,2018,1,7,0,0,0,75.0,0,0,0,0,0,1,1,1,1,2,37.5,0,0,0,0,0,0,0
0,2,0,1,0,0,2018,1,7,0,0,0,6.0,0,0,0,0,0,1,1,2,1,2,3.0,1,0,0,0,0,0,1
1,0,1,0,0,74,2018,11,20,0,0,0,86.4,0,0,0,0,0,1,0,1,1,1,86.4,0,0,0,1,0,0,1
2,0,0,2,0,1,2018,8,30,0,0,0,148.0,1,0,0,0,0,1,1,1,2,2,74.0,0,0,0,0,0,0,1
2,0,1,0,0,0,2017,8,31,0,0,0,106.0,0,0,0,0,0,1,1,1,1,2,53.0,0,0,0,0,0,0,1
2,0,2,6,0,58,2018,11,19,0,0,0,88.29,1,0,0,0,0,1,1,1,8,2,44.145,0,1,0,1,0,0,1
2,0,0,2,0,27,2018,8,31,0,0,0,110.0,3,0,0,0,0,1,1,1,2,2,55.0,0,0,1,0,0,0,1
1,0,0,2,0,1,2018,10,6,0,0,0,164.0,0,0,0,0,0,1,1,5,2,1,164.0,0,0,0,0,0,0,1
1,0,0,3,0,14,2017,9,15,0,0,0,114.0,1,0,0,0,0,1,1,1,3,1,114.0,0,0,1,0,0,0,1
1,0,0,2,0,151,2018,1,19,0,0,0,71.0,0,0,0,0,1,0,1,1,2,1,71.0,0,0,0,0,1,0,1
1,0,1,1,0,2,2018,5,23,0,0,0,105.34,1,0,0,0,0,1,0,1,2,1,105.34,0,0,0,0,0,0,0
2,1,1,3,0,124,2018,12,26,0,0,0,105.61,2,0,0,0,0,1,0,4,4,3,35.20333333333333,1,0,0,0,1,0,1
1,0,0,2,0,188,2018,6,15,0,0,0,130.0,0,0,0,0,1,0,0,1,2,1,130.0,0,0,0,0,0,1,1
2,0,2,2,0,117,2018,6,26,0,0,0,83.83,1,0,0,0,0,1,1,2,4,2,41.915,0,0,0,0,1,0,1
2,0,0,3,0,103,2018,5,4,0,0,0,80.0,0,0,0,0,1,0,1,1,3,2,40.0,0,0,0,0,1,0,1
2,0,2,4,0,121,2018,11,16,0,0,0,68.0,0,0,0,0,1,0,0,1,6,2,34.0,0,0,0,0,1,0,1
2,0,1,2,0,8,2018,10,28,0,0,0,155.0,1,0,0,0,0,1,0,4,3,2,77.5,0,0,1,0,0,0,1
3,0,2,1,0,148,2018,8,21,0,0,0,96.9,0,0,0,0,1,0,0,1,3,3,32.300000000000004,0,0,0,0,1,0,1
2,0,1,2,0,89,2017,11,23,0,0,0,72.25,2,0,0,0,0,1,1,1,3,2,36.125,0,0,0,1,0,0,1
2,0,1,1,0,16,2017,12,5,0,0,0,96.25,1,0,0,0,0,1,1,2,2,2,48.125,0,0,1,0,0,0,1
2,0,0,3,0,14,2018,12,22,0,0,0,84.67,0,0,0,0,0,1,1,1,3,2,42.335,0,0,1,0,0,0,0
2,0,1,3,0,83,2018,11,3,0,0,0,92.0,1,0,0,0,0,1,1,4,4,2,46.0,0,0,0,1,0,0,1
2,0,1,2,0,52,2018,12,9,0,0,0,72.0,0,0,0,0,1,0,1,1,3,2,36.0,0,0,0,1,0,0,1
2,0,2,1,0,34,2017,11,1,0,0,0,60.0,0,0,0,0,1,0,1,4,3,2,30.0,0,0,0,1,0,0,1
3,0,2,3,0,54,2018,6,17,0,0,0,148.5,2,0,0,0,0,1,1,4,5,3,49.5,0,0,0,1,0,0,1
2,0,0,3,0,113,2018,7,12,0,0,0,105.3,1,0,0,0,0,1,1,1,3,2,52.65,0,0,0,0,1,0,1
1,0,1,3,0,13,2018,10,31,0,0,0,93.75,2,0,0,0,0,1,1,1,4,1,93.75,0,0,1,0,0,0,0
2,1,0,1,0,14,2018,7,16,0,0,0,169.0,2,0,0,0,0,1,1,1,1,3,56.333333333333336,1,0,1,0,0,0,1
1,0,1,3,0,93,2018,3,7,0,0,0,54.24,0,0,0,0,0,1,1,1,4,1,54.24,0,0,0,0,1,0,1
2,0,2,5,0,212,2018,8,16,0,0,0,63.11,1,0,0,0,0,1,1,1,7,2,31.555,0,0,0,0,0,1,0
2,0,2,3,0,68,2018,9,3,0,0,0,106.75,0,0,0,0,1,0,1,1,5,2,53.375,0,0,0,1,0,0,1
2,0,0,1,0,23,2017,10,9,0,0,0,96.3,0,0,0,0,1,0,1,4,1,2,48.15,0,0,1,0,0,0,1
2,0,1,4,0,16,2017,9,16,0,0,0,116.4,2,0,0,0,0,1,1,1,5,2,58.2,0,0,1,0,0,0,1
2,0,2,1,1,93,2018,5,8,0,0,0,170.1,0,0,0,0,0,1,1,1,3,2,85.05,0,0,0,0,1,0,1
3,0,2,2,0,29,2018,9,30,0,0,0,150.61,1,0,0,0,0,1,1,6,4,3,50.20333333333334,0,0,1,0,0,0,1
2,0,0,4,0,74,2018,4,13,0,0,0,99.45,0,0,0,0,0,1,1,1,4,2,49.725,0,0,0,1,0,0,1
2,0,2,5,0,277,2018,9,5,0,0,0,80.0,0,0,0,0,1,0,0,1,7,2,40.0,0,0,0,0,0,1,1
2,0,1,0,0,3,2017,9,14,0,0,0,126.0,1,0,0,0,0,1,1,1,1,2,63.0,0,0,0,0,0,0,1
1,0,0,2,0,102,2018,12,6,0,0,0,86.4,2,0,0,0,0,1,0,1,2,1,86.4,0,0,0,0,1,0,1
1,0,2,2,0,3,2018,9,18,1,4,45,65.0,0,0,0,1,0,0,1,1,4,1,65.0,0,0,0,0,0,0,1
2,1,0,3,0,21,2018,10,4,0,0,0,85.0,0,0,0,0,1,0,1,1,3,3,28.33333333333333,1,0,1,0,0,0,1
2,0,0,1,0,13,2018,9,9,0,0,0,139.0,2,0,0,0,0,1,1,1,1,2,69.5,0,0,1,0,0,0,1
1,0,1,2,0,12,2018,3,7,0,0,0,85.0,0,0,0,0,0,1,0,1,3,1,85.0,0,0,1,0,0,0,1
2,0,0,1,0,27,2018,6,9,0,0,0,120.0,0,0,0,0,1,0,1,1,1,2,60.0,0,0,1,0,0,0,1
2,0,2,0,0,18,2018,9,4,0,0,0,122.5,3,0,0,0,0,1,1,1,2,2,61.25,0,0,1,0,0,0,1
2,2,2,2,0,4,2018,4,8,0,0,0,221.39,2,0,0,0,0,1,1,7,4,4,55.3475,1,0,0,0,0,0,1
2,0,2,4,0,82,2018,4,3,0,0,0,83.87,2,0,0,0,0,1,1,1,6,2,41.935,0,0,0,1,0,0,1
1,0,2,4,0,69,2018,6,12,0,0,0,120.0,0,0,0,0,1,0,0,1,6,1,120.0,0,0,0,1,0,0,1
2,0,0,1,0,85,2018,6,2,0,0,0,140.4,0,0,0,0,0,1,0,4,1,2,70.2,0,0,0,1,0,0,1
2,0,1,2,0,305,2018,11,4,0,0,0,89.0,0,0,0,0,1,0,0,1,3,2,44.5,0,0,0,0,0,1,1
2,0,1,3,0,12,2017,10,12,0,0,0,100.0,0,0,0,1,0,0,1,1,4,2,50.0,0,0,1,0,0,0,1
2,1,2,4,0,49,2018,6,29,0,0,0,134.1,1,0,0,0,0,1,1,1,6,3,44.7,1,0,0,1,0,0,1
2,0,0,4,0,228,2018,10,5,0,0,0,102.85,1,0,0,0,0,1,0,1,4,2,51.425,0,0,0,0,0,1,1
1,0,1,3,0,14,2017,9,14,0,0,0,65.0,0,0,0,1,0,0,1,1,4,1,65.0,0,0,1,0,0,0,1
2,0,2,2,0,31,2018,4,17,0,0,0,96.75,2,0,0,0,0,1,1,1,4,2,48.375,0,0,0,1,0,0,1
1,0,1,2,0,3,2018,12,19,0,0,0,79.5,0,0,0,0,0,1,1,1,3,1,79.5,0,0,0,0,0,0,0
2,0,0,2,1,141,2017,8,5,0,0,0,85.5,1,0,0,0,0,1,1,1,2,2,42.75,0,0,0,0,1,0,1
2,0,0,2,0,180,2018,7,1,0,0,0,105.3,0,0,0,0,0,1,0,4,2,2,52.65,0,0,0,0,1,0,1
2,0,0,2,0,77,2018,4,15,0,0,0,94.5,1,0,0,0,0,1,1,1,2,2,47.25,0,0,0,1,0,0,0
2,0,1,4,0,46,2018,8,29,0,0,0,100.62,0,0,0,0,0,1,1,1,5,2,50.31,0,0,0,1,0,0,0
1,0,1,1,0,6,2018,5,23,0,0,0,65.0,0,0,0,1,0,0,1,1,2,1,65.0,0,0,0,0,0,0,1
2,0,1,2,0,50,2018,9,2,0,0,0,123.3,1,0,0,0,0,1,0,4,3,2,61.65,0,0,0,1,0,0,1
2,0,0,4,0,270,2018,4,20,0,0,0,80.0,0,0,0,0,1,0,1,1,4,2,40.0,0,0,0,0,0,1,1
2,0,0,4,0,156,2018,8,9,0,0,0,97.75,1,0,0,0,0,1,1,1,4,2,48.875,0,0,0,0,1,0,0
2,0,0,2,0,317,2018,9,15,0,0,0,120.0,0,0,0,0,1,0,0,1,2,2,60.0,0,0,0,0,0,1,1
1,0,0,1,0,6,2018,2,25,0,0,0,80.0,0,0,0,1,0,0,1,1,1,1,80.0,0,0,0,0,0,0,1
2,0,1,3,0,196,2018,5,12,0,0,0,80.75,1,0,0,0,1,0,1,1,4,2,40.375,0,0,0,0,0,1,1
2,0,1,0,0,4,2018,12,4,0,0,0,100.0,0,0,0,0,1,0,1,1,1,2,50.0,0,0,0,0,0,0,1
1,0,1,2,0,114,2018,7,1,0,0,0,75.0,0,0,0,0,1,0,0,1,3,1,75.0,0,0,0,0,1,0,1
2,0,0,2,0,19,2018,11,18,0,0,0,88.0,1,0,0,0,0,1,1,1,2,2,44.0,0,0,1,0,0,0,0
2,0,0,4,0,40,2018,12,7,0,0,0,96.91,1,0,0,0,0,1,1,4,4,2,48.455,0,0,0,1,0,0,1
2,0,0,1,0,4,2018,2,16,0,0,0,79.0,0,0,0,0,0,1,1,1,1,2,39.5,0,0,0,0,0,0,0
2,0,0,1,0,109,2018,7,27,0,0,0,94.5,1,0,0,0,0,1,0,1,1,2,47.25,0,0,0,0,1,0,0
3,0,2,2,0,53,2018,10,16,0,0,0,158.4,2,0,0,0,0,1,1,4,4,3,52.8,0,0,0,1,0,0,1
2,0,1,3,0,250,2018,9,26,0,0,0,95.0,0,0,0,0,1,0,0,1,4,2,47.5,0,0,0,0,0,1,1
3,0,2,3,0,128,2018,9,24,0,0,0,162.0,2,0,0,0,0,1,1,4,5,3,54.0,0,0,0,0,1,0,1
2,0,0,4,0,65,2017,10,14,0,0,0,89.25,1,0,0,0,0,1,1,1,4,2,44.625,0,0,0,1,0,0,1
2,0,0,1,0,29,2018,12,17,0,0,0,144.0,0,0,0,0,0,1,1,1,1,2,72.0,0,0,1,0,0,0,1
2,0,2,3,0,55,2018,5,6,0,0,0,164.9,1,0,0,0,0,1,1,4,5,2,82.45,0,0,0,1,0,0,1
1,0,0,2,0,32,2017,11,20,0,0,0,73.0,0,0,0,0,1,0,1,1,2,1,73.0,0,0,0,1,0,0,1
0,2,0,1,0,14,2018,8,17,0,0,0,109.55,1,0,0,0,0,1,1,2,1,2,54.775,1,0,1,0,0,0,1
2,0,2,2,0,39,2018,2,28,0,0,0,72.2,1,0,0,0,0,1,1,1,4,2,36.1,0,0,0,1,0,0,0
2,0,0,3,0,246,2018,9,8,0,0,0,81.77,1,0,0,0,0,1,0,2,3,2,40.885,0,0,0,0,0,1,1
2,0,2,4,0,16,2018,12,7,0,0,0,90.38,0,0,0,0,0,1,1,1,6,2,45.19,0,0,1,0,0,0,1
2,1,0,4,0,92,2018,5,4,0,0,0,90.0,1,0,0,0,1,0,0,1,4,3,30.0,1,0,0,0,1,0,1
2,0,0,2,0,21,2018,3,1,0,0,0,104.05,0,0,0,0,0,1,1,1,2,2,52.025,0,0,1,0,0,0,1
2,0,1,1,0,9,2018,12,31,0,0,0,148.0,0,0,0,0,0,1,1,4,2,2,74.0,0,0,1,0,0,0,1
1,0,0,1,0,4,2018,2,23,1,1,3,66.0,0,0,0,1,0,0,1,1,1,1,66.0,0,0,0,0,0,0,1
1,0,0,3,0,143,2018,8,25,0,0,0,90.0,0,0,0,0,1,0,1,1,3,1,90.0,0,0,0,0,1,0,1
2,0,2,2,0,217,2018,11,20,0,0,0,63.75,2,0,0,0,0,1,0,1,4,2,31.875,0,0,0,0,0,1,0
2,0,1,3,0,30,2018,10,3,0,0,0,152.78,0,0,0,0,0,1,0,4,4,2,76.39,0,0,1,0,0,0,1
1,0,1,2,0,0,2017,8,31,0,0,0,65.0,0,0,0,1,0,0,1,1,3,1,65.0,0,0,0,0,0,0,1
1,0,0,1,0,0,2018,12,20,1,0,6,65.0,2,0,0,0,1,0,1,1,1,1,65.0,0,0,0,0,0,0,1
2,0,2,2,0,81,2018,4,24,0,0,0,111.78,1,0,0,0,0,1,1,4,4,2,55.89,0,0,0,1,0,0,1
2,0,1,2,0,279,2018,10,10,0,0,0,80.75,1,0,0,0,1,0,1,1,3,2,40.375,0,0,0,0,0,1,1
2,0,1,2,0,71,2018,3,18,0,0,0,96.3,0,0,0,0,0,1,1,4,3,2,48.15,0,0,0,1,0,0,1
2,0,0,3,0,13,2017,10,1,0,0,0,176.67,1,0,0,0,0,1,1,1,3,2,88.335,0,0,1,0,0,0,1
1,0,1,4,0,150,2018,7,4,0,0,0,68.0,0,0,0,0,1,0,1,1,5,1,68.0,0,0,0,0,1,0,1
2,0,2,3,0,0,2018,4,10,0,0,0,80.75,0,0,0,0,1,0,1,1,5,2,40.375,0,0,0,0,0,0,1
2,0,0,0,0,145,2018,7,5,0,0,0,97.2727575083911,1,0,0,0,0,1,1,1,0,2,48.63637875419555,0,0,0,0,1,0,1
2,0,0,2,0,30,2018,6,2,0,0,0,140.0,0,0,0,0,1,0,1,1,2,2,70.0,0,0,1,0,0,0,1
1,0,0,3,0,2,2018,3,30,1,0,18,65.0,1,0,0,1,0,0,1,1,3,1,65.0,0,0,0,0,0,0,1
1,0,0,1,0,181,2018,10,11,0,0,0,120.0,1,0,0,0,1,0,0,1,1,1,120.0,0,0,0,0,0,1,1
2,0,0,3,0,53,2018,12,15,0,0,0,79.2,0,0,0,0,0,1,1,1,3,2,39.6,0,0,0,1,0,0,0
1,0,1,2,0,0,2018,6,6,1,0,2,95.0,0,1,0,0,0,0,1,1,3,1,95.0,0,0,0,0,0,0,1
2,0,0,2,0,1,2017,9,30,1,1,0,102.6,0,0,0,0,1,0,1,1,2,2,51.3,0,0,0,0,0,0,1
2,0,0,2,0,377,2018,10,14,0,0,0,115.0,1,0,0,0,1,0,0,1,2,2,57.5,0,0,0,0,0,1,1
1,0,0,2,0,26,2018,11,16,0,0,0,77.0,0,0,0,1,0,0,1,1,2,1,77.0,0,0,1,0,0,0,1
2,0,2,2,0,10,2018,12,23,0,0,0,74.8,1,0,0,0,0,1,1,1,4,2,37.4,0,0,1,0,0,0,0
1,0,2,0,0,44,2017,10,25,0,0,0,75.6,0,0,0,0,0,1,1,1,2,1,75.6,0,0,0,1,0,0,1
1,0,0,1,0,0,2018,8,4,1,0,1,208.38780000000003,4,0,1,0,0,0,1,7,1,1,208.38780000000003,0,0,0,0,0,0,1
2,0,1,2,0,46,2018,12,16,0,0,0,79.2,1,0,0,0,0,1,1,1,3,2,39.6,0,0,0,1,0,0,0
3,0,2,3,0,111,2018,5,29,0,0,0,105.0,2,0,0,0,1,0,1,1,5,3,35.0,0,0,0,0,1,0,1
2,1,0,1,0,7,2018,3,30,0,0,0,119.0,0,0,0,0,0,1,1,1,1,3,39.66666666666666,1,0,0,0,0,0,1
2,0,1,3,0,2,2018,11,21,0,0,0,123.68,1,0,0,0,0,1,1,1,4,2,61.84,0,0,0,0,0,0,1
